JuJu SmithSchuster headed to Kansas City  ProFootballTalk20220318T203600Z,JuJu Smith-Schuster headed to Kansas City - ProFootballTalk,"AFC West teams are in an arms race. A day after the Raiders added Davante Adams in a trade with the Packers, JuJu Smith-Schuster announced on social media he is headed to the Chiefs.“I am going to play with a future Hall of Fame quarterback, . . . with one of…",https://profootballtalk.nbcsports.com/2022/03/18/juju-smith-schuster-headed-to-kansas-city/,https://profootballtalk.nbcsports.com/wp-content/uploads/sites/25/2022/03/GettyImages-1346646738-e1647635747852.jpg,"{""id"":null,""name"":""NBCSports.com""}",,GENERAL,2022-03-18 15:36:00
David Ojabo tore his Achilles at Michigan Pro Day  ProFootballTalk  ProFootballTalk20220319T135900Z,David Ojabo tore his Achilles at Michigan Pro Day - ProFootballTalk - ProFootballTalk,"Michigan pass rusher David Ojabo suffered a serious injury when he went down during a pass rush drill at Michigan’s Pro Day.Ojabo suffered a torn Achilles tendon, according to Adam Schefter of ESPN.That’s an injury that usually takes several months to heal. L…",https://profootballtalk.nbcsports.com/2022/03/19/david-ojabo-tore-his-achilles-at-michigan-pro-day/,https://profootballtalk.nbcsports.com/wp-content/uploads/sites/25/2022/03/GettyImages-1353357379-e1647698354313.jpg,"{""id"":null,""name"":""NBCSports.com""}",,GENERAL,2022-03-19 08:59:00
McDonalds Starbucks and others have no recourse for stolen trademarks in Russia  Yahoo Finance20220318T174530Z,"McDonald's, Starbucks, and others have no recourse for stolen trademarks in Russia - Yahoo Finance","Russia’s recently upended intellectual property laws are exposing foreign companies to infringement that’s, for now, without a legal remedy.",https://finance.yahoo.com/news/mc-donalds-starbucks-and-others-have-no-recourse-for-stolen-ip-in-russia-174530523.html,https://s.yimg.com/ny/api/res/1.2/ucJ_fzu9z4nwR4.32w8vIQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD0xMDEy/https://s.yimg.com/os/creatr-uploaded-images/2022-03/d3fbe740-a6dc-11ec-956e-5aec732f67cf,"{""id"":null,""name"":""Yahoo Entertainment""}",,GENERAL,2022-03-18 12:45:30
New Insight Into Possible Origins of Life For the First Time Researchers Create an RNA Molecule That Replicates  SciTechDaily20220318T124327Z,New Insight Into Possible Origins of Life: For the First Time Researchers Create an RNA Molecule That Replicates - SciTechDaily,"Experiment sheds light on the molecular evolution of RNA. Researchers at the University of Tokyo have for the first time been able to create an RNA molecule that replicates, diversifies, and develops complexity, following Darwinian evolution. This has provide…",https://scitechdaily.com/new-insight-into-possible-origins-of-life-for-the-first-time-researchers-create-an-rna-molecule-that-replicates/,https://scitechdaily.com/images/Origin-of-Life-Artist-Concept.gif,SciTechDaily,,GENERAL,2022-03-18 07:43:27
Scientists may have solved Stephen Hawkings black hole paradox  Physorg20220318T172117Z,Scientists may have solved Stephen Hawking's black hole paradox - Phys.org,Researchers may have solved Professor Stephen Hawking's famous black hole paradox—a mystery that has puzzled scientists for almost half a century.,https://phys.org/news/2022-03-scientists-stephen-hawking-black-hole.html,https://scx2.b-cdn.net/gfx/news/hires/2019/6-blackhole.jpg,"{""id"":null,""name"":""Phys.Org""}",,GENERAL,2022-03-18 12:21:17
"Rams' Matthew Stafford agrees to four-year, $160 million extension to remain in Los Angeles, per report - CBS Sports2022-03-19T22:45:00Z","Rams' Matthew Stafford agrees to four-year, $160 million extension to remain in Los Angeles, per report - CBS Sports",Stafford should be able to finish out his career with the team he just won a Super Bowl with,https://www.cbssports.com/nfl/news/rams-matthew-stafford-agrees-to-four-year-160-million-extension-to-remain-in-los-angeles-per-report/,https://sportshub.cbsistatic.com/i/r/2022/02/14/4d673351-02ec-429b-b517-5dd0a1617545/thumbnail/1200x675/27ade3239adf5888153e0d9a788dea54/matthew-stafford-rams-getty.jpg,"{""id"":null,""name"":""CBS Sports""}",,GENERAL,2022-03-19 17:45:00
Deshaun Watson Is Traded to Cleveland  The New York Times20220318T220253Z,Deshaun Watson Is Traded to Cleveland - The New York Times,The former quarterback of the Houston Texans missed last season as he faced a criminal investigation and lawsuits involving sexual misconduct. A grand jury last week declined to charge him.,https://www.nytimes.com/2022/03/18/sports/football/deshaun-watson-traded-browns.html,https://static01.nyt.com/images/2022/03/12/sports/17watson-hfo/17watson-hfo-facebookJumbo.jpg,"{""id"":null,""name"":""New York Times""}",,GENERAL,2022-03-18 17:02:53
U.S. Adds 'Kamikaze Drones' as More Weapons Flow to Ukraine - The New York Times2022-03-17T02:35:36Z,U.S. Adds 'Kamikaze Drones' as More Weapons Flow to Ukraine - The New York Times,NATO allies are focused on providing Kyiv with high-tech defensive weapons that are easy to use and move.,https://www.nytimes.com/2022/03/16/us/politics/us-ukraine-weapons-drones.html,https://static01.nyt.com/images/2022/03/16/us/politics/16dc-weapons-1/16dc-weapons-1-facebookJumbo.jpg,New York Times,,GENERAL,2022-03-16 21:35:36
"Sorting Through the Destruction From Several Wildfires, Texans Brace for More - The New York Times2022-03-20T00:29:38Z","Sorting Through the Destruction From Several Wildfires, Texans Brace for More - The New York Times",Weather conditions forecast for Sunday could raise the risk of additional threats.,https://www.nytimes.com/2022/03/19/us/eastland-fires-texas.html,https://static01.nyt.com/images/2022/03/19/multimedia/19Texas-wildfires-03/19Texas-wildfires-03-facebookJumbo.jpg,"{""id"":null,""name"":""New York Times""}",,GENERAL,2022-03-19 19:29:38
Browns informed theyre out of the Deshaun Watson trade sweepstakes could try to trade for Derek Carr Matt  clevelandcom20220317T151400Z,"Browns informed they’re out of the Deshaun Watson trade sweepstakes; could try to trade for Derek Carr, Matt - cleveland.com",The Browns flew their private jet to Houston on Tuesday to make a blockbuster offer for Deshaun Watson.,https://www.cleveland.com/browns/2022/03/browns-informed-theyre-out-of-the-deshaun-watson-trade-sweepstakes-could-try-to-trade-for-derek-carr-matt-ryan-and-other-qbs.html,https://www.cleveland.com/resizer/8aYV5eiiM0k9uKoA9yjuc5IHcF8=/1280x0/smart/cloudfront-us-east-1.images.arcpublishing.com/advancelocal/4J3F7VDGM5G3VGTQLBT6JIU4JI.jpg,cleveland.com,,GENERAL,2022-03-17 10:14:00
"Japanese officials say 4 dead after 7.4 earthquake near Fukushima, site of 2011 nuclear disaster - USA TODAY2022-03-17T01:52:30Z","Japanese officials say 4 dead after 7.4 earthquake near Fukushima, site of 2011 nuclear disaster - USA TODAY",The region in Japan was devastated by a deadly 9.0 magnitude earthquake and tsunami 11 years ago that caused nuclear plant meltdowns.,https://www.usatoday.com/story/news/world/2022/03/16/fukushima-japan-earthquake-tsunami-alert/7061101001/,"https://www.gannett-cdn.com/presto/2022/03/16/USAT/88d427e3-003a-452e-b0f8-0f4e29b385ff-AP_Japan_Earthquake.jpg?auto=webp&crop=4999,2812,x0,y333&format=pjpg&width=1200",USA Today,,GENERAL,2022-03-16 20:52:30
"EXCLUSIVE Russian invasion spurs European demand for U.S. drones, missiles - Reuters.com2022-03-17T14:20:00Z","EXCLUSIVE Russian invasion spurs European demand for U.S. drones, missiles - Reuters.com","European governments have approached the U.S. government and defense contractors with a shopping list of arms including drones, missiles and missile defenses as the Russian invasion of Ukraine drives renewed demand for U.S. weaponry.",https://www.reuters.com/world/europe/exclusive-russian-invasion-spurs-european-demand-us-drones-missiles-2022-03-17/,https://www.reuters.com/resizer/vP3NC68KcEZ0aEXlITAbTxgJ5NA=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/5OQVI3JBEFPWTLUTD7QI7TZXMY.jpg,Reuters,,GENERAL,2022-03-17 09:20:00
Gran Turismo 7 now has Sony's lowest user score ever on Metacritic | VGC - Video Games Chronicle2022-03-19T16:40:18Z,Gran Turismo 7 now has Sony's lowest user score ever on Metacritic | VGC - Video Games Chronicle,PlayStation's latest game has faced heavy criticism for downtime and microtransactions…,https://www.videogameschronicle.com/news/gran-turismo-7-now-has-sonys-lowest-user-score-ever-on-metacritic/,https://www.videogameschronicle.com/files/2022/03/social-basic-1.jpg,"{""id"":null,""name"":""Video Games Chronicle""}",,GENERAL,2022-03-19 11:40:18
"Actor Jussie Smollett was sentenced to 150 days in jail. After serving six, he's been released while he appeals. - The Washington Post2022-03-17T13:33:00Z","Actor Jussie Smollett was sentenced to 150 days in jail. After serving six, he's been released while he appeals. - The Washington Post","On Wednesday, an appellate court ordered that actor Jussie Smollett should be released from jail while he prepares an appeal.",https://www.washingtonpost.com/nation/2022/03/17/jussie-smollett-actor-released-jail-false-hate-crime/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/XUCGVQU7X4I6ZFBYEVLQTNWN3Q.jpg&w=1440,The Washington Post,,GENERAL,2022-03-17 08:33:00
How to use Universal Control on your Mac and iPad  The Verge20220318T181506Z,How to use Universal Control on your Mac and iPad - The Verge,"Universal Control is one of the coolest software tricks that Apple has come up with in years, allowing you to seamlessly control a nearby iPad (or another Mac) with your  Mac’s keyboard and mouse cursor.",https://www.theverge.com/22984949/how-to-use-apple-universal-control-mac-ipad,,"{""id"":""the-verge"",""name"":""The Verge""}",,GENERAL,2022-03-18 13:15:06
Netflix tests charges for sharing passwords between households  The Guardian20220317T143523Z,Netflix tests charges for sharing passwords between households - The Guardian,"Scheme being trialled in Chile, Costa Rica and Peru seen as way to make more money from existing subscribers as growth slows",https://amp.theguardian.com/media/2022/mar/17/netflix-sharing-passwords-charges-trial,,The Guardian,,GENERAL,2022-03-17 09:35:23
